TSTEPS=205
0000000.0000  0004837.3125  0009461.3516  0013668.8757  0017275.9953  0020126.2122  0022096.8168  0023103.5441  0023103.5441  0022096.8168  0020126.2122  0017275.9953  0013668.8757  0009461.3516  0004837.3125  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0003873.1146  0007576.3522  0010947.4908  0013839.1952  0016125.4573  0017706.9594  0018515.1857  0018515.1857  0017706.9594  0016125.4573  0013839.1952  0010947.4908  0007576.3522  0003873.1146  0000000.0000  
0000000.0000  0007576.3522  0014820.4014  0021414.8182  0027071.3954  0031543.6423  0034637.2809  0036218.2842  0036218.2842  0034637.2809  0031543.6423  0027071.3954  0021414.8182  0014820.4014  0007576.3522  0000000.0000  
0000000.0000  0010947.4908  0021414.8182  0030943.4562  0039116.9571  0045579.1541  0050049.3232  0052333.8022  0052333.8022  0050049.3232  0045579.1541  0039116.9571  0030943.4562  0021414.8182  0010947.4908  0000000.0000  
0000000.0000  0013839.1952  0027071.3954  0039116.9571  0049449.4319  0057618.5730  0063269.5063  0066157.4143  0066157.4143  0063269.5063  0057618.5730  0049449.4319  0039116.9571  0027071.3954  0013839.1952  0000000.0000  
0000000.0000  0016125.4573  0031543.6423  0045579.1541  0057618.5730  0067137.2718  0073721.7495  0077086.7453  0077086.7453  0073721.7495  0067137.2718  0057618.5730  0045579.1541  0031543.6423  0016125.4573  0000000.0000  
0000000.0000  0017706.9594  0034637.2809  0050049.3232  0063269.5063  0073721.7495  0080951.9986  0084647.0156  0084647.0156  0080951.9986  0073721.7495  0063269.5063  0050049.3232  0034637.2809  0017706.9594  0000000.0000  
0000000.0000  0018515.1857  0036218.2842  0052333.8022  0066157.4143  0077086.7453  0084647.0156  0088510.6899  0088510.6899  0084647.0156  0077086.7453  0066157.4143  0052333.8022  0036218.2842  0018515.1857  0000000.0000  
0000000.0000  0018515.1857  0036218.2842  0052333.8022  0066157.4143  0077086.7453  0084647.0156  0088510.6899  0088510.6899  0084647.0156  0077086.7453  0066157.4143  0052333.8022  0036218.2842  0018515.1857  0000000.0000  
0000000.0000  0017706.9594  0034637.2809  0050049.3232  0063269.5063  0073721.7495  0080951.9986  0084647.0156  0084647.0156  0080951.9986  0073721.7495  0063269.5063  0050049.3232  0034637.2809  0017706.9594  0000000.0000  
0000000.0000  0016125.4573  0031543.6423  0045579.1541  0057618.5730  0067137.2718  0073721.7495  0077086.7453  0077086.7453  0073721.7495  0067137.2718  0057618.5730  0045579.1541  0031543.6423  0016125.4573  0000000.0000  
0000000.0000  0013839.1952  0027071.3954  0039116.9571  0049449.4319  0057618.5730  0063269.5063  0066157.4143  0066157.4143  0063269.5063  0057618.5730  0049449.4319  0039116.9571  0027071.3954  0013839.1952  0000000.0000  
0000000.0000  0010947.4908  0021414.8182  0030943.4562  0039116.9571  0045579.1541  0050049.3232  0052333.8022  0052333.8022  0050049.3232  0045579.1541  0039116.9571  0030943.4562  0021414.8182  0010947.4908  0000000.0000  
0000000.0000  0007576.3522  0014820.4014  0021414.8182  0027071.3954  0031543.6423  0034637.2809  0036218.2842  0036218.2842  0034637.2809  0031543.6423  0027071.3954  0021414.8182  0014820.4014  0007576.3522  0000000.0000  
0000000.0000  0003873.1146  0007576.3522  0010947.4908  0013839.1952  0016125.4573  0017706.9594  0018515.1857  0018515.1857  0017706.9594  0016125.4573  0013839.1952  0010947.4908  0007576.3522  0003873.1146  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0003103.6033  0006071.3684  0008773.4688  0011091.8097  0012925.1895  0014193.6765  0014842.0275  0014842.0275  0014193.6765  0012925.1895  0011091.8097  0008773.4688  0006071.3684  0003103.6033  0000000.0000  
0000000.0000  0006071.3684  0011877.0059  0017162.9414  0021698.1543  0025284.6707  0027766.1257  0029034.4508  0029034.4508  0027766.1257  0025284.6707  0021698.1543  0017162.9414  0011877.0059  0006071.3684  0000000.0000  
